InvoiceNo,InvoiceDate,CustomerID,Quantity,price_total,StockCode
569139,2011-09-30,16404,157,443.05,23
569140,2011-09-30,14503,560,687.38,45
569141,2011-09-30,13021,157,441.61,16
569142,2011-09-30,13021,12,25.2,1
569143,2011-09-30,15867,118,357.71,26
569144,2011-09-30,17227,111,139.45,10
569145,2011-09-30,18008,14,8.28,2
569147,2011-09-30,12842,390,808.26,20
569148,2011-09-30,16613,293,618.59,30
569203,2011-10-02,16353,68,262.6,2
569204,2011-10-02,16591,41,213.5,10
569205,2011-10-02,16923,401,658.11,40
569206,2011-10-02,15038,77,173.04,19
569207,2011-10-02,17811,92,166.329999999999,18
569208,2011-10-02,16693,153,324.45,38
569209,2011-10-02,16626,302,189.9,3
569210,2011-10-02,13681,152,327.62,20
569211,2011-10-02,15774,87,270.8,25
569212,2011-10-02,15164,217,474.87,47
569213,2011-10-02,13782,31,142.51,17
569214,2011-10-02,14533,1976,326.8,9
569215,2011-10-02,13571,200,205.28,35
569216,2011-10-02,15555,287,261.12,63
569217,2011-10-02,15579,64,149.0,25
569218,2011-10-02,15952,112,253.6,32
569219,2011-10-02,13558,126,201.99,59
569220,2011-10-02,16007,598,751.74,163
569221,2011-10-02,14970,85,472.31,17
569222,2011-10-02,15906,217,590.49,54
569223,2011-10-02,16283,646,743.79,75
569224,2011-10-02,15701,151,255.13,73
569225,2011-10-02,16930,185,195.31,29
569226,2011-10-02,16930,4,11.8,2
569227,2011-10-02,14051,181,973.95,14
569228,2011-10-02,15547,292,469.89,67
569229,2011-10-02,14502,307,467.95,135
569230,2011-10-02,16533,162,376.97,65
569231,2011-10-02,13379,309,299.53,45
569232,2011-10-02,16667,159,366.78,32
569234,2011-10-02,17841,207,543.75,90
569235,2011-10-02,17841,48,5.76,1
569236,2011-10-02,14432,319,306.73,66
569238,2011-10-02,17954,119,149.55,30
569239,2011-10-03,14644,192,643.26,18
569240,2011-10-03,18059,104,124.08,6
569241,2011-10-03,14488,799,1064.28,46
569242,2011-10-03,14193,195,430.85,19
569243,2011-10-03,13344,258,565.49,35
569244,2011-10-03,13344,114,322.08,16
569246,2011-10-03,14096,710,2900.99,285
569247,2011-10-03,17924,552,1574.52,17
569248,2011-10-03,12886,354,603.4,35
569249,2011-10-03,14092,153,351.17,16
569250,2011-10-03,16747,281,480.2,27
569252,2011-10-03,14333,58,415.2,15
569253,2011-10-03,13635,677,1071.03,62
569254,2011-10-03,18116,170,163.56,36
569255,2011-10-03,18102,1934,5164.66,18
569257,2011-10-03,18102,916,2350.98,19
569258,2011-10-03,17330,100,264.9,5
569261,2011-10-03,17321,368,659.61,106
569262,2011-10-03,14815,460,551.58,39
569263,2011-10-03,18102,1702,4849.1,13
569302,2011-10-03,16205,255,323.15,51
569319,2011-10-03,14290,448,728.5,33
569322,2011-10-03,16912,212,464.64,15
569323,2011-10-03,16912,5,32.85,2
569324,2011-10-03,16912,192,363.08,14
569325,2011-10-03,16774,96,119.32,16
569326,2011-10-03,14360,211,624.91,23
569327,2011-10-03,15091,346,480.71,30
569328,2011-10-03,14360,56,157.68,7
569329,2011-10-03,17652,195,441.82,27
569330,2011-10-03,15311,279,607.33,21
569331,2011-10-03,16875,581,957.33,53
569332,2011-10-03,12637,158,358.4,77
569333,2011-10-03,13431,116,415.419999999999,10
569334,2011-10-03,12931,1514,1909.36,8
569336,2011-10-03,15088,340,864.19,40
569337,2011-10-03,17396,600,2034.0,6
569338,2011-10-03,16013,286,339.26,11
569339,2011-10-03,15299,250,830.0,1
569340,2011-10-03,15299,120,642.0,1
569342,2011-10-03,16013,1160,1441.2,3
569343,2011-10-03,18102,1764,7298.76,13
569357,2011-10-03,15930,139,426.63,21
569358,2011-10-03,18257,189,517.53,25
569359,2011-10-03,18257,3,14.85,1
569360,2011-10-03,14653,139,350.09,57
569361,2011-10-03,16183,113,338.71,15
569362,2011-10-03,18102,314,1023.96,13
569363,2011-10-03,13297,618,1315.37999999999,38
569364,2011-10-03,13167,246,242.12,18
569365,2011-10-03,18102,300,1094.71,13
569366,2011-10-03,18102,114,647.52,1
569367,2011-10-03,13994,378,808.11,75
569368,2011-10-03,15971,125,260.1,4
569369,2011-10-03,15105,329,541.03,30
569371,2011-10-03,14651,158,238.28,42
569373,2011-10-03,12971,200,162.64,5
569382,2011-10-03,15502,1,3155.95,1
569383,2011-10-03,15159,1127,1395.09,63
569384,2011-10-03,15159,318,207.6,16
569385,2011-10-03,14031,200,1416.0,1
569386,2011-10-03,15159,38,243.6,9
569388,2011-10-03,14031,200,1416.0,1
569389,2011-10-03,15502,3,305.0,3
569396,2011-10-03,16441,63,170.2,11
569397,2011-10-04,12747,208,675.38,15
569398,2011-10-04,17381,408,359.039999999999,3
569399,2011-10-04,17381,768,520.32,2
569400,2011-10-04,17381,110,231.0,3
569401,2011-10-04,15111,456,949.3,52
569402,2011-10-04,12413,81,194.2,10
569403,2011-10-04,13319,327,678.11,36
569404,2011-10-04,13319,36,180.0,8
569405,2011-10-04,15241,214,344.92,15
569406,2011-10-04,16253,1893,1983.46,70
569407,2011-10-04,15694,426,1410.26,14
569408,2011-10-04,13881,874,1897.15999999999,14
569409,2011-10-04,14110,142,304.62,11
569411,2011-10-04,12989,80,566.4,1
569412,2011-10-04,13650,276,447.62,24
569413,2011-10-04,13650,20,27.0,2
569416,2011-10-04,13801,168,324.8,23
569417,2011-10-04,17629,372,593.79,25
569418,2011-10-04,12989,72,284.159999999999,4
569419,2011-10-04,15864,202,520.54,5
569420,2011-10-04,16881,600,432.0,1
569423,2011-10-04,16882,322,489.419999999999,24
569424,2011-10-04,15529,334,427.57,61
569457,2011-10-04,14606,61,117.94,30
569459,2011-10-04,16713,374,702.04,18
569460,2011-10-04,13895,511,973.81,38
569461,2011-10-04,16556,548,757.42,47
569462,2011-10-04,17014,55,188.05,13
569467,2011-10-04,14291,526,610.42,43
569468,2011-10-04,16186,440,666.21,37
569469,2011-10-04,16360,559,1007.05,125
569470,2011-10-04,17673,307,306.88,33
569471,2011-10-04,15046,63,244.06,12
569472,2011-10-04,14515,399,583.42,35
569474,2011-10-04,14178,218,198.74,47
569479,2011-10-04,13408,662,971.46,14
569480,2011-10-04,13408,4,23.8,1
569481,2011-10-04,15255,489,890.85,47
569482,2011-10-04,14184,127,452.89,24
569483,2011-10-04,14057,174,390.26,15
569484,2011-10-04,14057,12,45.0,2
569486,2011-10-04,15339,257,316.17,45
569487,2011-10-04,13351,117,373.94,16
569488,2011-10-04,16440,459,433.01,46
569489,2011-10-04,12457,33,196.35,1
569491,2011-10-04,14056,240,528.68,83
569492,2011-10-04,16333,2584,3733.0,3
569493,2011-10-04,13317,535,959.7,56
569494,2011-10-04,15739,472,449.12,8
569496,2011-10-04,12395,118,346.68,17
569513,2011-10-04,14332,242,466.3,14
569514,2011-10-04,15228,750,1162.68,36
569515,2011-10-04,15181,292,254.48,6
569518,2011-10-04,13263,55,127.85,21
569519,2011-10-04,13792,64,120.95,9
569520,2011-10-04,17667,130,304.5,18
569521,2011-10-04,16474,248,580.73,93
569522,2011-10-04,12664,73,310.0,2
569523,2011-10-04,16033,146,368.38,65
569524,2011-10-04,14506,216,683.59,140
569527,2011-10-04,12512,95,122.33,32
569528,2011-10-04,16242,474,825.29,74
569529,2011-10-04,12512,4,15.7,2
569530,2011-10-04,17957,287,111.68,31
569531,2011-10-04,12695,34,163.1,5
569532,2011-10-04,13552,179,425.52,15
569533,2011-10-04,16374,188,316.73,84
569535,2011-10-04,15044,157,444.71,35
569536,2011-10-04,13269,294,476.52,20
569537,2011-10-04,13269,90,97.7,7
569538,2011-10-04,14462,193,301.87,19
569539,2011-10-04,18102,112,557.76,1
569546,2011-10-04,15276,64,135.31,52
569550,2011-10-04,15955,10,8.5,1
569555,2011-10-05,17728,1019,1943.12999999999,113
569556,2011-10-05,14936,725,1105.16,62
569557,2011-10-05,14936,4,33.0,1
569558,2011-10-05,14936,366,622.84,18
569559,2011-10-05,12971,120,171.599999999999,2
569560,2011-10-05,14511,170,318.44,16
569561,2011-10-05,13468,35,122.05,6
569562,2011-10-05,12720,398,485.78,30
569563,2011-10-05,12481,790,1307.76,48
569564,2011-10-05,13989,444,369.409999999999,18
569565,2011-10-05,16722,475,314.5,25
569566,2011-10-05,14739,546,609.78,10
569567,2011-10-05,16059,40,105.3,6
569568,2011-10-05,12700,890,1476.19,89
569569,2011-10-05,18061,38,233.5,3
569570,2011-10-05,16684,7020,13760.02,25
569571,2011-10-05,16684,2788,2487.4,13
569572,2011-10-05,16684,5000,1800.0,10
569573,2011-10-05,17511,2085,3855.84,33
569574,2011-10-05,15127,251,406.53,16
569575,2011-10-05,16106,74,108.38,6
569576,2011-10-05,17739,87,434.65,7
569577,2011-10-05,12828,152,245.8,13
569579,2011-10-05,17666,356,409.08,12
569580,2011-10-05,15039,107,185.87,15
569581,2011-10-05,15081,32,80.3,4
569583,2011-10-05,15039,1,2.95,1
569590,2011-10-05,13949,257,302.91,19
569629,2011-10-05,15249,307,641.57,34
569630,2011-10-05,13458,246,498.36,21
569631,2011-10-05,13483,160,140.34,10
569632,2011-10-05,13808,254,639.3,18
569633,2011-10-05,16478,170,202.9,11
569634,2011-10-05,12843,1,9.95,1
569635,2011-10-05,12748,493,287.94,29
569637,2011-10-05,15757,324,453.06,29
569638,2011-10-05,16140,626,601.04,28
569639,2011-10-05,12471,1,240.0,1
569640,2011-10-05,12471,962,2145.38,27
569641,2011-10-05,12841,119,196.65,16
569643,2011-10-05,15730,200,343.66,23
569647,2011-10-05,12415,240,828.0,1
569648,2011-10-05,17754,210,374.5,3
569649,2011-10-05,16029,324,612.0,4
569650,2011-10-05,12415,6895,15643.77,81
569651,2011-10-05,14534,208,745.37,68
569652,2011-10-05,15628,286,416.46,22
569653,2011-10-05,12451,1650,2539.56,100
569654,2011-10-05,13854,52,316.76,3
569656,2011-10-05,14434,24,99.6,1
569658,2011-10-05,16359,216,228.96,1
569659,2011-10-05,14099,218,363.18,19
569660,2011-10-05,17382,25,65.4,2
569661,2011-10-05,17483,93,139.3,8
569662,2011-10-05,15244,165,333.63,19
569664,2011-10-05,18237,72,135.799999999999,10
569665,2011-10-05,12789,4,91.85,4
569666,2011-10-05,17690,63,150.45,8
569667,2011-10-05,17521,217,338.19,23
569668,2011-10-05,16040,175,437.37,19
569669,2011-10-05,14730,204,420.51,115
569670,2011-10-05,14730,217,435.41,128
569671,2011-10-05,16020,290,518.8,26
569672,2011-10-05,17841,229,354.13,64
569673,2011-10-05,17222,128,354.15,28
569674,2011-10-05,17841,12,30.5999999999999,1
569675,2011-10-05,15687,327,561.73,31
569677,2011-10-05,15106,237,269.63,19
569678,2011-10-05,17816,5,9.01,4
569679,2011-10-05,16160,150,223.499999999999,5
569680,2011-10-05,16803,245,332.3,24
569683,2011-10-05,15953,186,251.69,25
569684,2011-10-05,13947,44,90.6,5
569685,2011-10-05,16758,203,369.34,22
569686,2011-10-05,12719,162,283.6,18
569687,2011-10-05,13709,291,596.22,33
569688,2011-10-05,15048,22,59.52,16
569689,2011-10-05,13709,24,82.8,1
569690,2011-10-05,15351,45,141.35,9
569691,2011-10-05,18223,287,480.43,26
569692,2011-10-05,14389,540,732.32,26
569693,2011-10-05,17837,105,250.95,37
569694,2011-10-05,17735,263,562.47,23
569695,2011-10-05,16843,938,993.88,45
569696,2011-10-05,16843,4,15.8,1
569697,2011-10-05,17647,30,133.06,7
569698,2011-10-05,14054,62,92.46,6
569699,2011-10-05,12723,188,265.51,35
569701,2011-10-05,12723,2,33.9,1
569702,2011-10-05,14396,186,377.64,39
569705,2011-10-05,15762,104,268.44,15
569706,2011-10-05,13798,132,356.6,2
569714,2011-10-05,18033,253,97.97,34
569715,2011-10-05,15856,533,503.64,20
569716,2011-10-06,15804,110,223.22,14
569717,2011-10-06,13845,182,312.98,9
569718,2011-10-06,15837,189,391.98,24
569719,2011-10-06,14646,340,788.16,7
569720,2011-10-06,14646,15,23.39,15
569721,2011-10-06,12628,195,333.64,17
569722,2011-10-06,12431,238,588.96,27
569723,2011-10-06,12431,28,89.8,5
569724,2011-10-06,15061,230,491.4,4
569725,2011-10-06,15061,20,141.6,1
569726,2011-10-06,17419,249,465.55,22
569727,2011-10-06,12500,52,150.25,7
569728,2011-10-06,15416,392,839.99,41
569729,2011-10-06,16350,211,435.469999999999,21
569730,2011-10-06,16422,158,332.22,3
569731,2011-10-06,13999,142,308.44,13
569732,2011-10-06,13177,91,282.45,17
569734,2011-10-06,14538,125,281.75,16
569735,2011-10-06,14646,2,30.0,1
569736,2011-10-06,14317,255,508.58,24
569737,2011-10-06,16295,259,355.9,22
569738,2011-10-06,13013,74,216.81,12
569739,2011-10-06,14911,229,421.3,24
569740,2011-10-06,15769,1600,2924.0,15
569741,2011-10-06,14626,315,610.91,26
569742,2011-10-06,16478,4,33.0,1
569766,2011-10-06,14849,370,393.57,20
569767,2011-10-06,14849,235,391.78,23
569768,2011-10-06,13078,388,659.08,16
569769,2011-10-06,13078,34,100.8,3
569780,2011-10-06,13199,212,370.9,8
569781,2011-10-06,13199,242,159.24,2
569789,2011-10-06,16924,84,252.54,24
569790,2011-10-06,15910,133,188.41,35
569799,2011-10-06,13602,267,428.89,23
569803,2011-10-06,13090,295,902.069999999999,26
569815,2011-10-06,15838,6016,10992.96,21
569822,2011-10-06,15706,20,79.8,2
569823,2011-10-06,16895,102,219.14,69
569824,2011-10-06,17295,170,279.36,29
569825,2011-10-06,15805,97,270.25,17
569826,2011-10-06,18161,177,385.43,20
569827,2011-10-06,13591,222,340.9,20
569828,2011-10-06,14527,40,167.46,18
569832,2011-10-06,15315,600,336.96,21
569833,2011-10-06,15306,298,517.28,28
569834,2011-10-06,14383,394,675.72,27
569835,2011-10-06,15518,146,317.69,24
569836,2011-10-06,12910,220,566.4,10
569837,2011-10-06,12748,13,15.03,5
569838,2011-10-06,13504,178,295.93,22
569839,2011-10-06,15769,1300,2327.0,6
569840,2011-10-06,17428,88,433.2,6
569841,2011-10-06,17428,34,124.3,6
569842,2011-10-06,13426,259,697.46,18
569843,2011-10-06,14449,311,313.4,104
569844,2011-10-06,12626,856,1377.55,62
569845,2011-10-06,14819,61,187.35,10
569846,2011-10-06,13422,1326,2626.3,127
569847,2011-10-06,14116,151,327.45,19
569848,2011-10-06,16316,299,726.1,36
569849,2011-10-06,15264,265,393.74,23
569850,2011-10-06,16432,276,287.4,8
569852,2011-10-06,13771,476,850.4,32
569853,2011-10-06,13771,176,319.2,17
569856,2011-10-06,17068,45,108.35,5
569857,2011-10-06,12939,744,1658.16,5
569858,2011-10-06,12939,432,887.52,5
569859,2011-10-06,16814,72,116.32,11
569860,2011-10-06,13812,67,139.88,8
569861,2011-10-06,13816,178,371.69,17
569862,2011-10-06,14518,278,174.37,16
569864,2011-10-06,14533,454,303.5,7
569865,2011-10-06,12748,26,54.6,7
569866,2011-10-06,12757,1045,1578.87,182
569867,2011-10-06,12569,246,320.4,13
569868,2011-10-06,13018,525,412.17,30
569870,2011-10-06,12757,78,151.9,41
569871,2011-10-06,13089,57,330.15,11
569872,2011-10-06,13089,4,33.0,1
569873,2011-10-06,13089,4,33.0,1
569887,2011-10-06,13882,84,192.76,12
569888,2011-10-06,13049,190,502.9,7
569889,2011-10-06,17930,536,323.04,4
569890,2011-10-06,14738,187,326.81,11
569892,2011-10-06,15937,73,145.35,7
569893,2011-10-06,12627,868,1183.72,60
569894,2011-10-06,15707,156,188.22,45
569897,2011-10-06,17813,595,1044.09,239
569899,2011-10-06,13940,136,225.24,14
569900,2011-10-06,17651,1261,915.49,58
569901,2011-10-06,12923,69,176.97,29
569903,2011-10-06,13892,399,341.21,21
569904,2011-10-06,13023,127,353.5,20
569905,2011-10-06,13549,21,70.15,4
569906,2011-10-06,12748,2,1.9,1
569907,2011-10-06,12569,13,77.4,3
569910,2011-10-06,17139,570,1077.75,44
569912,2011-10-06,17139,38,95.54,6
569914,2011-10-06,14257,344,373.88,6
569915,2011-10-06,16454,2,5.9,1
569917,2011-10-06,17453,160,341.999999999999,9
569918,2011-10-06,15766,170,315.06,11
569919,2011-10-06,15300,292,496.44,28
569920,2011-10-06,13348,136,233.76,14
569921,2011-10-06,12523,29,157.0,8
569923,2011-10-06,16184,91,172.99,8
569932,2011-10-06,18221,148,171.8,11
569936,2011-10-06,17490,204,306.719999999999,8
569943,2011-10-06,14592,234,263.96,75
569948,2011-10-06,14959,94,158.1,8
569962,2011-10-06,13993,112,460.4,11
569965,2011-10-06,18109,98,397.63,18
569968,2011-10-06,17921,137,224.76,41
569977,2011-10-06,14702,24,130.22,8
569983,2011-10-06,17231,190,381.07,58
569997,2011-10-07,12394,637,891.4,6
569998,2011-10-07,12540,227,422.8,22
569999,2011-10-07,17030,146,146.87,11
570000,2011-10-07,12420,345,600.39,29
570001,2011-10-07,14427,208,321.74,16
570002,2011-10-07,12477,346,1059.24,24
570003,2011-10-07,14792,2,6.2,2
570007,2011-10-07,12519,183,340.84,18
570008,2011-10-07,13359,161,439.56,23
570009,2011-10-07,14138,459,638.21,33
570010,2011-10-07,15297,96,230.46,14
570011,2011-10-07,16477,316,495.2,25
570014,2011-10-07,15214,59,104.6,6
570016,2011-10-07,14911,448,904.14,51
570017,2011-10-07,15706,12,102.0,1
570018,2011-10-07,13629,300,537.0,3
570019,2011-10-07,17841,101,247.12,47
570020,2011-10-07,12684,185,247.76,11
570021,2011-10-07,17841,6,8.1,3
570022,2011-10-07,14067,145,150.03,27
570023,2011-10-07,13876,36,122.7,7
570024,2011-10-07,17975,97,285.19,16
570026,2011-10-07,12781,325,277.48,10
570027,2011-10-07,14844,532,932.13,43
570028,2011-10-07,16210,148,528.6,3
570030,2011-10-07,12740,342,427.6,27
570036,2011-10-07,16358,351,459.79,30
570049,2011-10-07,17228,250,432.26,41
570076,2011-10-07,15738,204,306.52,12
570082,2011-10-07,12524,1299,1055.44,24
570086,2011-10-07,17086,343,412.47,21
570088,2011-10-07,16764,95,237.86,61
570089,2011-10-07,16839,224,352.719999999999,4
570090,2011-10-07,13806,56,256.38,10
570091,2011-10-07,15632,600,627.12,39
570092,2011-10-07,16029,964,1728.0,6
570093,2011-10-07,18096,87,148.66,50
570094,2011-10-07,16029,2304,4186.08,4
570095,2011-10-07,12528,102,274.51,15
570096,2011-10-07,15311,160,291.26,28
570097,2011-10-07,16029,4176,7630.55999999999,8
570098,2011-10-07,13169,176,207.68,7
570100,2011-10-07,13695,32,110.4,4
570101,2011-10-07,14560,270,264.62,12
570102,2011-10-07,16455,232,517.8,28
570103,2011-10-07,15719,174,360.11,66
570108,2011-10-07,13004,336,467.2,32
570111,2011-10-07,15005,92,160.9,34
570113,2011-10-07,15874,1469,2198.13,33
570114,2011-10-07,13587,180,712.4,8
570115,2011-10-07,13798,1026,1482.2,15
570116,2011-10-07,12856,180,393.74,80
570117,2011-10-07,15815,342,225.9,9
570118,2011-10-07,13276,141,453.55,23
570119,2011-10-07,12748,2,5.9,1
570121,2011-10-07,13419,275,221.06,16
570123,2011-10-07,13314,15,89.85,7
570124,2011-10-07,16989,60,99.0,1
570125,2011-10-07,17509,306,313.56,21
570126,2011-10-07,16910,50,135.82,35
570127,2011-10-07,16900,496,752.68,69
570128,2011-10-07,13689,512,910.0,6
570129,2011-10-07,12885,293,519.47,31
570130,2011-10-07,12885,16,10.4,1
570144,2011-10-07,13004,2,16.5,1
570167,2011-10-07,15615,617,824.41,39
570168,2011-10-07,17596,852,612.01,53
570177,2011-10-07,17509,357,654.69,40
570178,2011-10-07,16558,147,228.46,15
570179,2011-10-07,17509,510,914.64,54
570180,2011-10-07,17509,500,898.14,53
570181,2011-10-07,16354,6,29.7,1
570183,2011-10-07,15208,64,172.3,10
570184,2011-10-07,14029,174,302.46,9
570186,2011-10-07,17509,353,639.69,39
570188,2011-10-07,13763,728,1714.96,15
570189,2011-10-07,12492,123,136.82,11
570190,2011-10-07,13456,254,454.76,23
570191,2011-10-07,12778,212,171.93,11
570192,2011-10-07,17509,500,898.14,53
570195,2011-10-07,14825,65,151.24,6
570196,2011-10-07,18136,84,183.48,6
570197,2011-10-07,13755,249,495.66,114
570200,2011-10-07,16918,140,206.24,31
570201,2011-10-07,16918,1,2.08,1
570206,2011-10-09,15465,22,149.1,3
570208,2011-10-09,16104,123,302.36,29
570209,2011-10-09,16326,106,380.53,41
570210,2011-10-09,13259,132,292.32,87
570211,2011-10-09,13558,67,121.26,32
570212,2011-10-09,17811,135,121.02,17
570213,2011-10-09,16248,78,152.94,7
570214,2011-10-09,12748,449,224.53,36
570215,2011-10-09,16066,356,364.59,37
570216,2011-10-09,14595,96,141.75,10
570217,2011-10-09,17323,108,158.82,26
570218,2011-10-09,16873,780,1397.32,50
570219,2011-10-09,16809,87,149.68,21
570220,2011-10-09,15612,31,69.65,3
570222,2011-10-09,13113,127,475.659999999999,8
570223,2011-10-09,15787,286,492.05,84
570224,2011-10-09,16931,128,192.25,28
570225,2011-10-09,16595,335,360.16,85
570226,2011-10-09,16931,3,4.35,1
570227,2011-10-09,13260,142,557.62,8
570228,2011-10-09,15821,94,254.18,34
570229,2011-10-09,15756,75,168.12,56
570230,2011-10-09,18088,109,167.67,39
570231,2011-10-09,16685,386,241.74,55
570232,2011-10-09,14040,186,725.56,53
570233,2011-10-09,16685,10,82.5,7
570234,2011-10-09,17790,129,328.53,36
570235,2011-10-09,13193,50,117.88,29
570237,2011-10-09,13212,78,216.22,46
570238,2011-10-09,16332,49,129.93,20
570239,2011-10-09,16518,203,293.62,29
570240,2011-10-09,13212,17,75.25,10
570241,2011-10-09,14801,175,193.14,59
570242,2011-10-09,16380,1524,1780.59,32
570243,2011-10-09,15606,130,480.78,12
570244,2011-10-09,14514,416,652.24,34
570245,2011-10-09,14415,141,281.11,17
570246,2011-10-09,16921,171,169.79,60
570247,2011-10-10,15193,144,499.32,19
570248,2011-10-10,17809,40,283.2,1
570249,2011-10-10,17509,500,898.14,53
570250,2011-10-10,14027,62,104.82,6
570251,2011-10-10,17025,96,196.8,4
570252,2011-10-10,14665,238,559.52,25
570253,2011-10-10,14156,360,1974.0,2
570254,2011-10-10,16179,99,215.83,11
570255,2011-10-10,17648,198,690.11,26
570256,2011-10-10,15152,213,306.09,18
570257,2011-10-10,13767,129,380.31,11
570265,2011-10-10,15125,24,82.8,1
570266,2011-10-10,15125,60,292.2,4
570267,2011-10-10,12682,61,113.4,8
570268,2011-10-10,13098,908,1978.22,21
570269,2011-10-10,17227,205,107.11,8
570270,2011-10-10,15304,18,111.9,3
570271,2011-10-10,13756,233,292.99,12
570272,2011-10-10,14297,326,477.5,24
570273,2011-10-10,13373,707,1256.67,52
570275,2011-10-10,13098,1263,2482.44,29
570280,2011-10-10,15473,192,547.2,3
570281,2011-10-10,17949,144,676.319999999999,3
570282,2011-10-10,13473,68,181.38,9
570284,2011-10-10,14419,50,126.39,23
570285,2011-10-10,16637,218,332.38,20
570287,2011-10-10,17425,371,688.97,42
570288,2011-10-10,16960,133,156.56,34
570289,2011-10-10,17377,34,168.3,11
570292,2011-10-10,13418,124,370.68,16
570293,2011-10-10,14128,295,331.96,24
570332,2011-10-10,18169,61,202.65,9
570333,2011-10-10,18126,144,206.829999999999,56
570337,2011-10-10,16688,105,183.75,11
570338,2011-10-10,16029,200,358.0,1
570342,2011-10-10,17706,459,1322.82,45
570348,2011-10-10,16982,182,384.06,22
570353,2011-10-10,17706,33,113.91,4
570356,2011-10-10,15330,744,320.4,8
570374,2011-10-10,14719,168,317.22,56
570380,2011-10-10,14606,45,111.55,31
570388,2011-10-10,14911,646,1209.88,78
570404,2011-10-10,16395,276,214.69,56
570405,2011-10-10,13429,244,165.72,12
570407,2011-10-10,17186,100,72.0,1
570408,2011-10-10,13685,2904,1334.16,8
570409,2011-10-10,12682,160,313.18,16
570410,2011-10-10,16776,262,388.28,76
570411,2011-10-10,16954,94,225.18,7
570412,2011-10-10,16385,106,281.04,20
570413,2011-10-10,17652,130,421.05,18
570414,2011-10-10,17214,54,205.0,18
570415,2011-10-10,14201,148,120.3,7
570416,2011-10-10,15608,352,660.64,38
570418,2011-10-10,15211,123,511.34,29
570419,2011-10-10,15608,24,24.96,2
570420,2011-10-10,17841,243,285.65,73
570421,2011-10-10,13980,172,200.14,11
570422,2011-10-10,14132,363,419.539999999999,17
570423,2011-10-10,14451,185,302.59,57
570424,2011-10-10,17372,72,156.61,30
570425,2011-10-10,15128,336,300.76,21
570426,2011-10-10,13352,321,397.979999999999,24
570427,2011-10-10,17462,72,212.28,13
570428,2011-10-10,15553,451,437.23,56
570429,2011-10-10,13225,388,801.08,4
570430,2011-10-10,15886,147,181.09,12
570441,2011-10-10,15473,40,102.0,1
570442,2011-10-10,16549,158,318.04,83
570443,2011-10-10,17203,901,1263.97,20
570444,2011-10-10,17284,124,158.44,27
570445,2011-10-10,12748,13,12.12,6
570446,2011-10-10,12431,196,332.68,17
570448,2011-10-10,13224,853,943.69,66
570449,2011-10-10,16133,198,291.4,9
570452,2011-10-10,12427,114,282.58,15
570455,2011-10-10,14529,152,261.62,99
570457,2011-10-10,13666,4,20.6,4
570458,2011-10-10,14535,863,1210.28,138
570459,2011-10-10,15801,466,869.98,50
570461,2011-10-10,14434,20,141.6,1
570466,2011-10-10,16791,177,434.55,83
570467,2011-10-10,12607,1228,1579.51,101
570479,2011-10-10,17589,324,561.1,72
570481,2011-10-10,17552,10,16.5,1
570482,2011-10-10,17459,227,300.39,76
570485,2011-10-10,14911,12,17.4,1
570488,2011-10-10,14096,779,3380.86,353
570489,2011-10-10,14533,12,23.4,1
570491,2011-10-10,14395,156,310.54,32
570492,2011-10-11,14194,237,530.35,30
570493,2011-10-11,14194,10,70.8,1
570494,2011-10-11,14051,172,757.8,12
570495,2011-10-11,16861,116,102.96,4
570496,2011-10-11,16422,438,459.06,12
570498,2011-10-11,16136,260,406.74,22
570499,2011-10-11,12772,556,892.47,55
570500,2011-10-11,15858,170,277.719999999999,24
570501,2011-10-11,14857,276,650.6,31
570502,2011-10-11,14744,35,83.75,5
570503,2011-10-11,17965,65,48.46,12
570504,2011-10-11,18241,47,125.85,5
570505,2011-10-11,14841,263,379.79,15
570506,2011-10-11,13283,60,68.16,5
570507,2011-10-11,16561,158,264.96,16
570509,2011-10-11,13109,260,416.69,23
570510,2011-10-11,15370,4,33.0,1
570511,2011-10-11,14397,100,186.8,6
570512,2011-10-11,14952,60,424.799999999999,6
570513,2011-10-11,14952,344,950.44,17
570514,2011-10-11,13089,447,1018.51,37
570516,2011-10-11,14121,234,233.1,20
570517,2011-10-11,13971,278,371.66,22
570521,2011-10-11,12371,582,1527.96,62
570522,2011-10-11,16029,1164,2076.0,7
570554,2011-10-11,14800,1,0.38,1
570555,2011-10-11,17119,306,547.25,31
570557,2011-10-11,16029,4176,7810.55999999999,8
570590,2011-10-11,18075,279,300.02,15
570591,2011-10-11,17071,115,302.65,14
570593,2011-10-11,18180,538,326.66,24
570594,2011-10-11,13517,388,516.24,33
570597,2011-10-11,16837,422,737.7,42
570598,2011-10-11,14175,889,2016.31,90
570600,2011-10-11,16076,122,304.26,12
570601,2011-10-11,17620,60,81.44,4
570602,2011-10-11,14141,57,199.47,7
570632,2011-10-11,17412,116,160.4,9
570634,2011-10-11,15024,37,148.45,12
570637,2011-10-11,12530,313,440.63,20
570638,2011-10-11,17888,185,250.9,22
570640,2011-10-11,12474,254,522.36,30
570642,2011-10-11,15024,127,73.66,7
570646,2011-10-11,12824,232,397.12,25
570648,2011-10-11,16086,123,221.69,8
570649,2011-10-11,17659,160,308.86,17
570650,2011-10-11,13263,210,277.75,57
570651,2011-10-11,14911,86,321.35,5
570652,2011-10-11,17863,771,1032.7,41
570653,2011-10-11,14710,115,172.91,29
570656,2011-10-11,16120,762,996.84,22
